,element,fixture,opponent_team,total_points,was_home,round,minutes,value,id,first_name,last_name
5415,306,46,10,2,True,5,90,45,306,Isaac,Hayden
5416,306,60,18,2,False,6,90,45,306,Isaac,Hayden
5417,306,70,20,2,False,7,90,45,306,Isaac,Hayden
5418,306,77,17,1,True,8,90,45,306,Isaac,Hayden
5419,306,85,7,2,False,9,90,45,306,Isaac,Hayden
5420,306,96,6,1,True,10,66,45,306,Isaac,Hayden
5421,306,103,4,10,False,11,90,45,306,Isaac,Hayden
5422,306,116,3,0,True,12,0,45,306,Isaac,Hayden
5423,306,121,1,1,False,13,2,45,306,Isaac,Hayden
5424,306,138,15,1,True,14,17,45,306,Isaac,Hayden
5425,306,145,5,0,True,15,0,45,306,Isaac,Hayden
5426,306,157,9,0,False,16,0,45,306,Isaac,Hayden
5427,306,169,11,1,False,17,90,45,306,Isaac,Hayden
5428,306,175,12,1,True,18,60,45,306,Isaac,Hayden
5429,306,186,13,0,True,19,0,45,306,Isaac,Hayden
5430,307,9,19,6,True,1,90,65,307,Allan,Saint-Maximin
5431,307,11,2,2,False,2,90,65,307,Allan,Saint-Maximin
5432,307,25,16,6,True,3,90,65,307,Allan,Saint-Maximin
5433,307,38,13,5,False,4,90,65,307,Allan,Saint-Maximin
5434,307,46,10,8,True,5,90,66,307,Allan,Saint-Maximin
5435,307,60,18,8,False,6,90,67,307,Allan,Saint-Maximin
5436,307,70,20,2,False,7,90,68,307,Allan,Saint-Maximin
5437,307,77,17,2,True,8,90,68,307,Allan,Saint-Maximin
5438,307,85,7,2,False,9,80,68,307,Allan,Saint-Maximin
5439,307,96,6,2,True,10,90,68,307,Allan,Saint-Maximin
5440,307,103,4,2,False,11,90,68,307,Allan,Saint-Maximin
5441,307,116,3,10,True,12,90,68,307,Allan,Saint-Maximin
5442,307,121,1,2,False,13,90,68,307,Allan,Saint-Maximin
5443,307,138,15,2,True,14,76,69,307,Allan,Saint-Maximin
5444,307,145,5,2,True,15,90,69,307,Allan,Saint-Maximin
5445,307,157,9,1,False,16,90,68,307,Allan,Saint-Maximin
5446,307,169,11,2,False,17,78,67,307,Allan,Saint-Maximin
5447,307,175,12,1,True,18,45,67,307,Allan,Saint-Maximin
5448,307,186,13,9,True,19,82,66,307,Allan,Saint-Maximin
5449,308,9,19,2,True,1,90,55,308,Miguel,Almirón
5450,308,11,2,2,False,2,90,55,308,Miguel,Almirón
5451,308,25,16,2,True,3,90,55,308,Miguel,Almirón
5452,308,38,13,2,False,4,90,54,308,Miguel,Almirón
5453,308,46,10,1,True,5,61,54,308,Miguel,Almirón
5454,308,60,18,2,False,6,78,54,308,Miguel,Almirón
5455,308,70,20,2,False,7,76,54,308,Miguel,Almirón
5456,308,77,17,0,True,8,0,54,308,Miguel,Almirón
5457,308,85,7,1,False,9,24,53,308,Miguel,Almirón
5458,308,96,6,1,True,10,23,53,308,Miguel,Almirón
5459,308,103,4,2,False,11,73,53,308,Miguel,Almirón
5460,308,116,3,0,True,12,0,52,308,Miguel,Almirón
5461,308,121,1,1,False,13,23,52,308,Miguel,Almirón
5462,308,138,15,1,True,14,13,52,308,Miguel,Almirón
5463,308,145,5,3,True,15,84,52,308,Miguel,Almirón
5464,308,157,9,2,False,16,61,52,308,Miguel,Almirón
5465,308,169,11,0,False,17,0,51,308,Miguel,Almirón
5466,308,175,12,2,True,18,79,51,308,Miguel,Almirón
5467,308,186,13,1,True,19,15,51,308,Miguel,Almirón
5468,309,9,19,1,True,1,6,45,309,Sean,S.Longstaff
5469,309,11,2,1,False,2,45,45,309,Sean,S.Longstaff
5470,309,25,16,2,True,3,90,45,309,Sean,S.Longstaff
5471,309,38,13,2,False,4,90,45,309,Sean,S.Longstaff
5472,309,46,10,2,True,5,90,45,309,Sean,S.Longstaff
5473,309,60,18,8,False,6,90,45,309,Sean,S.Longstaff
5474,309,70,20,2,False,7,90,45,309,Sean,S.Longstaff
5475,309,77,17,0,True,8,59,45,309,Sean,S.Longstaff
5476,309,85,7,2,False,9,65,45,309,Sean,S.Longstaff
5477,309,96,6,2,True,10,80,45,309,Sean,S.Longstaff
5478,309,103,4,0,False,11,0,45,309,Sean,S.Longstaff
5479,309,116,3,1,True,12,19,45,309,Sean,S.Longstaff
5480,309,121,1,0,False,13,0,45,309,Sean,S.Longstaff
5481,309,138,15,0,True,14,0,45,309,Sean,S.Longstaff
5482,309,145,5,0,True,15,0,45,309,Sean,S.Longstaff
5483,309,157,9,0,False,16,0,45,309,Sean,S.Longstaff
5484,309,169,11,0,False,17,0,45,309,Sean,S.Longstaff
5485,309,175,12,1,True,18,29,45,309,Sean,S.Longstaff
5486,309,186,13,5,True,19,90,45,309,Sean,S.Longstaff
5487,310,9,19,1,True,1,5,60,310,Joelinton Cássio,Joelinton
5488,310,11,2,1,False,2,12,60,310,Joelinton Cássio,Joelinton
5489,310,25,16,1,True,3,21,59,310,Joelinton Cássio,Joelinton
5490,310,38,13,2,False,4,90,58,310,Joelinton Cássio,Joelinton
5491,310,46,10,5,True,5,90,58,310,Joelinton Cássio,Joelinton
5492,310,60,18,2,False,6,90,58,310,Joelinton Cássio,Joelinton
5493,310,70,20,2,False,7,90,58,310,Joelinton Cássio,Joelinton
5494,310,77,17,1,True,8,90,58,310,Joelinton Cássio,Joelinton
5495,310,85,7,0,False,9,9,58,310,Joelinton Cássio,Joelinton
5496,310,96,6,0,True,10,0,58,310,Joelinton Cássio,Joelinton
5497,310,103,4,1,False,11,16,58,310,Joelinton Cássio,Joelinton
5498,310,116,3,9,True,12,90,58,310,Joelinton Cássio,Joelinton
5499,310,121,1,2,False,13,66,58,310,Joelinton Cássio,Joelinton
5500,310,138,15,2,True,14,90,58,310,Joelinton Cássio,Joelinton
5501,310,145,5,2,True,15,90,58,310,Joelinton Cássio,Joelinton
5502,310,157,9,2,False,16,90,58,310,Joelinton Cássio,Joelinton
5503,310,169,11,1,False,17,90,58,310,Joelinton Cássio,Joelinton
5504,310,175,12,2,True,18,90,58,310,Joelinton Cássio,Joelinton
5505,310,186,13,1,True,19,90,58,310,Joelinton Cássio,Joelinton
5506,311,9,19,0,True,1,0,45,311,Jamal,Lewis
5507,311,11,2,0,False,2,0,45,311,Jamal,Lewis
5508,311,25,16,0,True,3,0,44,311,Jamal,Lewis
5509,311,38,13,1,False,4,6,44,311,Jamal,Lewis
5510,311,46,10,0,True,5,0,44,311,Jamal,Lewis
5511,311,60,18,0,False,6,0,44,311,Jamal,Lewis
5512,311,70,20,0,False,7,0,43,311,Jamal,Lewis
5513,311,77,17,0,True,8,0,43,311,Jamal,Lewis
5514,311,85,7,0,False,9,0,43,311,Jamal,Lewis
5515,311,96,6,0,True,10,0,43,311,Jamal,Lewis
5516,311,103,4,0,False,11,0,43,311,Jamal,Lewis
5517,311,116,3,0,True,12,0,43,311,Jamal,Lewis
5518,311,121,1,0,False,13,0,42,311,Jamal,Lewis
5519,311,138,15,2,True,14,90,42,311,Jamal,Lewis
5520,311,145,5,6,True,15,90,42,311,Jamal,Lewis
5521,311,157,9,0,False,16,61,42,311,Jamal,Lewis
5522,311,169,11,1,False,17,14,42,311,Jamal,Lewis
5523,311,175,12,0,True,18,0,42,311,Jamal,Lewis
5524,311,186,13,0,True,19,0,42,311,Jamal,Lewis
5525,312,9,19,0,True,1,0,45,312,Matthew,M.Longstaff
5526,312,11,2,0,False,2,0,45,312,Matthew,M.Longstaff
5527,312,25,16,0,True,3,0,45,312,Matthew,M.Longstaff
5528,312,38,13,0,False,4,0,45,312,Matthew,M.Longstaff
5529,312,46,10,0,True,5,0,45,312,Matthew,M.Longstaff
5530,312,60,18,0,False,6,0,45,312,Matthew,M.Longstaff
5531,312,70,20,0,False,7,0,45,312,Matthew,M.Longstaff
5532,312,77,17,0,True,8,0,45,312,Matthew,M.Longstaff
5533,312,85,7,0,False,9,0,45,312,Matthew,M.Longstaff
5534,312,96,6,0,True,10,0,45,312,Matthew,M.Longstaff
5535,312,103,4,0,False,11,0,45,312,Matthew,M.Longstaff
5536,312,116,3,0,True,12,0,45,312,Matthew,M.Longstaff
5537,312,121,1,0,False,13,0,45,312,Matthew,M.Longstaff
5538,312,138,15,0,True,14,0,45,312,Matthew,M.Longstaff
5539,312,145,5,0,True,15,0,45,312,Matthew,M.Longstaff
5540,312,157,9,0,False,16,0,45,312,Matthew,M.Longstaff
5541,312,169,11,0,False,17,0,45,312,Matthew,M.Longstaff
5542,312,175,12,0,True,18,0,45,312,Matthew,M.Longstaff
5543,312,186,13,0,True,19,0,45,312,Matthew,M.Longstaff
5544,313,7,11,0,True,1,0,40,313,Michael,McGovern
5545,313,16,12,0,False,2,0,40,313,Michael,McGovern
5546,313,26,9,0,True,3,0,40,313,Michael,McGovern
5547,313,31,1,0,False,4,0,40,313,Michael,McGovern
5548,313,47,18,0,True,5,0,40,313,Michael,McGovern
5549,313,55,8,0,False,6,0,40,313,Michael,McGovern
5550,313,62,5,0,False,7,0,40,313,Michael,McGovern
5551,313,78,4,0,True,8,0,40,313,Michael,McGovern
5552,313,84,6,0,False,9,0,40,313,Michael,McGovern
5553,313,97,10,0,True,10,0,40,313,Michael,McGovern
5554,313,102,3,0,False,11,0,40,313,Michael,McGovern
5555,313,117,16,0,True,12,0,40,313,Michael,McGovern
5556,313,130,20,0,True,13,0,40,313,Michael,McGovern
5557,313,138,14,0,False,14,0,40,313,Michael,McGovern
5558,313,147,17,0,False,15,0,40,313,Michael,McGovern
5559,313,160,13,0,True,16,0,40,313,Michael,McGovern
5560,313,167,2,0,True,17,0,40,313,Michael,McGovern
5561,313,187,1,0,True,19,0,40,313,Michael,McGovern
5562,314,7,11,2,True,1,90,45,314,Tim,Krul
5563,314,16,12,-2,False,2,90,45,314,Tim,Krul
5564,314,26,9,1,True,3,90,45,314,Tim,Krul
5565,314,31,1,3,False,4,90,45,314,Tim,Krul
5566,314,47,18,2,True,5,90,45,314,Tim,Krul
5567,314,55,8,1,False,6,90,45,314,Tim,Krul
5568,314,62,5,9,False,7,90,45,314,Tim,Krul
5569,314,78,4,9,True,8,90,45,314,Tim,Krul
5570,314,84,6,1,False,9,90,45,314,Tim,Krul
5571,314,97,10,2,True,10,90,45,314,Tim,Krul
5572,314,102,3,4,False,11,90,45,314,Tim,Krul
5573,314,117,16,2,True,12,90,45,314,Tim,Krul
5574,314,130,20,6,True,13,90,45,314,Tim,Krul
5575,314,138,14,2,False,14,90,45,314,Tim,Krul
5576,314,147,17,2,False,15,90,45,314,Tim,Krul
5577,314,160,13,3,True,16,90,45,314,Tim,Krul
5578,314,167,2,2,True,17,90,45,314,Tim,Krul
5579,314,187,1,0,True,19,0,45,314,Tim,Krul
5580,315,7,11,2,True,1,76,60,315,Teemu,Pukki
5581,315,16,12,2,False,2,76,60,315,Teemu,Pukki
5582,315,26,9,7,True,3,72,59,315,Teemu,Pukki
5583,315,31,1,2,False,4,90,59,315,Teemu,Pukki
5584,315,47,18,6,True,5,90,59,315,Teemu,Pukki
5585,315,55,8,2,False,6,90,59,315,Teemu,Pukki
5586,315,62,5,2,False,7,79,59,315,Teemu,Pukki
5587,315,78,4,1,True,8,89,59,315,Teemu,Pukki
5588,315,84,6,2,False,9,90,59,315,Teemu,Pukki
5589,315,97,10,2,True,10,90,58,315,Teemu,Pukki
5590,315,102,3,9,False,11,77,58,315,Teemu,Pukki
5591,315,117,16,8,True,12,90,58,315,Teemu,Pukki
5592,315,130,20,2,True,13,90,58,315,Teemu,Pukki
5593,315,138,14,8,False,14,90,58,315,Teemu,Pukki
5594,315,147,17,1,False,15,90,59,315,Teemu,Pukki
5595,315,160,13,2,True,16,90,59,315,Teemu,Pukki
5596,315,167,2,2,True,17,90,59,315,Teemu,Pukki
5597,315,187,1,2,True,19,90,59,315,Teemu,Pukki
5598,316,7,11,0,True,1,0,50,316,Marco,Stiepermann
5599,316,16,12,0,False,2,0,50,316,Marco,Stiepermann
5600,316,26,9,0,True,3,0,50,316,Marco,Stiepermann
5601,316,31,1,0,False,4,0,50,316,Marco,Stiepermann
5602,316,47,18,0,True,5,0,50,316,Marco,Stiepermann
5603,316,55,8,0,False,6,0,50,316,Marco,Stiepermann
5604,316,62,5,0,False,7,0,50,316,Marco,Stiepermann
5605,316,78,4,0,True,8,0,50,316,Marco,Stiepermann
5606,316,84,6,0,False,9,0,50,316,Marco,Stiepermann
5607,316,97,10,0,True,10,0,50,316,Marco,Stiepermann
5608,316,102,3,0,False,11,0,50,316,Marco,Stiepermann
5609,316,117,16,0,True,12,0,50,316,Marco,Stiepermann
5610,316,130,20,0,True,13,0,50,316,Marco,Stiepermann
5611,316,138,14,0,False,14,0,50,316,Marco,Stiepermann
5612,316,147,17,0,False,15,0,50,316,Marco,Stiepermann
5613,316,160,13,0,True,16,0,50,316,Marco,Stiepermann
5614,316,167,2,0,True,17,0,50,316,Marco,Stiepermann
5615,316,187,1,0,True,19,0,50,316,Marco,Stiepermann
5616,317,7,11,2,True,1,90,45,317,Lukas,Rupp
5617,317,16,12,1,False,2,45,45,317,Lukas,Rupp
5618,317,26,9,1,True,3,17,45,317,Lukas,Rupp
5619,317,31,1,2,False,4,79,45,317,Lukas,Rupp
5620,317,47,18,0,True,5,0,45,317,Lukas,Rupp
5621,317,55,8,0,False,6,0,45,317,Lukas,Rupp
5622,317,62,5,1,False,7,10,45,317,Lukas,Rupp
5623,317,78,4,1,True,8,7,45,317,Lukas,Rupp
5624,317,84,6,0,False,9,0,44,317,Lukas,Rupp
5625,317,97,10,0,True,10,0,44,317,Lukas,Rupp
5626,317,102,3,0,False,11,0,44,317,Lukas,Rupp
5627,317,117,16,1,True,12,4,44,317,Lukas,Rupp
5628,317,130,20,1,True,13,55,44,317,Lukas,Rupp
5629,317,138,14,2,False,14,90,44,317,Lukas,Rupp
5630,317,147,17,0,False,15,0,44,317,Lukas,Rupp
5631,317,160,13,2,True,16,75,44,317,Lukas,Rupp
5632,317,167,2,0,True,17,0,44,317,Lukas,Rupp
5633,317,187,1,0,True,19,0,44,317,Lukas,Rupp
5634,318,7,11,0,True,1,0,50,318,Kenny,McLean
5635,318,16,12,1,False,2,45,50,318,Kenny,McLean
5636,318,26,9,2,True,3,90,49,318,Kenny,McLean
5637,318,31,1,2,False,4,90,49,318,Kenny,McLean
5638,318,47,18,2,True,5,90,49,318,Kenny,McLean
5639,318,55,8,2,False,6,90,49,318,Kenny,McLean
5640,318,62,5,3,False,7,90,49,318,Kenny,McLean
5641,318,78,4,3,True,8,90,49,318,Kenny,McLean
5642,318,84,6,2,False,9,90,49,318,Kenny,McLean
5643,318,97,10,1,True,10,90,49,318,Kenny,McLean
5644,318,102,3,2,False,11,90,49,318,Kenny,McLean
5645,318,117,16,2,True,12,90,49,318,Kenny,McLean
5646,318,130,20,3,True,13,90,49,318,Kenny,McLean
5647,318,138,14,2,False,14,90,49,318,Kenny,McLean
5648,318,147,17,2,False,15,90,49,318,Kenny,McLean
5649,318,160,13,2,True,16,90,49,318,Kenny,McLean
5650,318,167,2,2,True,17,90,49,318,Kenny,McLean
5651,318,187,1,2,True,19,90,49,318,Kenny,McLean
5652,319,7,11,1,True,1,90,45,319,Grant,Hanley
5653,319,16,12,0,False,2,90,45,319,Grant,Hanley
5654,319,26,9,1,True,3,90,45,319,Grant,Hanley
5655,319,31,1,1,False,4,90,44,319,Grant,Hanley
5656,319,47,18,1,True,5,90,44,319,Grant,Hanley
5657,319,55,8,1,False,6,90,44,319,Grant,Hanley
5658,319,62,5,7,False,7,90,44,319,Grant,Hanley
5659,319,78,4,6,True,8,90,44,319,Grant,Hanley
5660,319,84,6,-1,False,9,90,44,319,Grant,Hanley
5661,319,97,10,1,True,10,87,44,319,Grant,Hanley
5662,319,102,3,0,False,11,0,44,319,Grant,Hanley
5663,319,117,16,9,True,12,90,44,319,Grant,Hanley
5664,319,130,20,7,True,13,90,44,319,Grant,Hanley
5665,319,138,14,2,False,14,90,44,319,Grant,Hanley
5666,319,147,17,1,False,15,90,44,319,Grant,Hanley
5667,319,160,13,1,True,16,20,44,319,Grant,Hanley
5668,319,167,2,0,True,17,0,44,319,Grant,Hanley
5669,319,187,1,0,True,19,0,44,319,Grant,Hanley
5670,320,7,11,0,True,1,0,50,320,Onel,Hernández
5671,320,16,12,0,False,2,0,50,320,Onel,Hernández
5672,320,26,9,0,True,3,0,49,320,Onel,Hernández
5673,320,31,1,0,False,4,0,49,320,Onel,Hernández
5674,320,47,18,0,True,5,0,49,320,Onel,Hernández
5675,320,55,8,0,False,6,0,49,320,Onel,Hernández
5676,320,62,5,0,False,7,0,49,320,Onel,Hernández
5677,320,78,4,0,True,8,0,49,320,Onel,Hernández
5678,320,84,6,0,False,9,0,49,320,Onel,Hernández
5679,320,97,10,0,True,10,0,49,320,Onel,Hernández
5680,320,102,3,0,False,11,0,49,320,Onel,Hernández
5681,320,117,16,0,True,12,0,49,320,Onel,Hernández
5682,320,130,20,0,True,13,0,49,320,Onel,Hernández
5683,320,138,14,0,False,14,0,49,320,Onel,Hernández
5684,320,147,17,0,False,15,0,49,320,Onel,Hernández
5685,320,160,13,0,True,16,0,49,320,Onel,Hernández
5686,320,167,2,0,True,17,0,49,320,Onel,Hernández
5687,320,187,1,0,True,19,0,49,320,Onel,Hernández
5688,321,7,11,0,True,1,0,45,321,Sam,Byram
5689,321,16,12,0,False,2,0,45,321,Sam,Byram
5690,321,26,9,0,True,3,0,45,321,Sam,Byram
5691,321,31,1,0,False,4,0,44,321,Sam,Byram
5692,321,47,18,0,True,5,0,44,321,Sam,Byram
5693,321,55,8,0,False,6,0,44,321,Sam,Byram
5694,321,62,5,0,False,7,0,44,321,Sam,Byram
5695,321,78,4,0,True,8,0,44,321,Sam,Byram
5696,321,84,6,0,False,9,0,44,321,Sam,Byram
5697,321,97,10,0,True,10,0,44,321,Sam,Byram
5698,321,102,3,0,False,11,0,44,321,Sam,Byram
5699,321,117,16,0,True,12,0,44,321,Sam,Byram
5700,321,130,20,0,True,13,0,44,321,Sam,Byram
5701,321,138,14,0,False,14,0,44,321,Sam,Byram
5702,321,147,17,0,False,15,0,44,321,Sam,Byram
5703,321,160,13,0,True,16,0,44,321,Sam,Byram
5704,321,167,2,0,True,17,45,44,321,Sam,Byram
5705,321,187,1,0,True,19,0,44,321,Sam,Byram
5706,322,7,11,0,True,1,0,55,322,Jordan,Hugill
5707,322,16,12,0,False,2,0,55,322,Jordan,Hugill
5708,322,26,9,0,True,3,0,54,322,Jordan,Hugill
5709,322,31,1,0,False,4,0,54,322,Jordan,Hugill
5710,322,47,18,0,True,5,0,54,322,Jordan,Hugill
5711,322,55,8,0,False,6,0,54,322,Jordan,Hugill
5712,322,62,5,0,False,7,0,54,322,Jordan,Hugill
5713,322,78,4,0,True,8,0,54,322,Jordan,Hugill
5714,322,84,6,0,False,9,0,54,322,Jordan,Hugill
5715,322,97,10,0,True,10,0,54,322,Jordan,Hugill
5716,322,102,3,0,False,11,0,54,322,Jordan,Hugill
5717,322,117,16,0,True,12,0,54,322,Jordan,Hugill
5718,322,130,20,0,True,13,0,54,322,Jordan,Hugill
5719,322,138,14,0,False,14,0,54,322,Jordan,Hugill
5720,322,147,17,0,False,15,0,54,322,Jordan,Hugill
5721,322,160,13,0,True,16,0,54,322,Jordan,Hugill
5722,322,167,2,0,True,17,0,54,322,Jordan,Hugill
5723,322,187,1,0,True,19,0,54,322,Jordan,Hugill
5724,323,7,11,1,True,1,4,55,323,Kieran,Dowell
5725,323,16,12,0,False,2,0,55,323,Kieran,Dowell
5726,323,26,9,0,True,3,0,54,323,Kieran,Dowell
5727,323,31,1,3,False,4,61,54,323,Kieran,Dowell
5728,323,47,18,0,True,5,0,53,323,Kieran,Dowell
5729,323,55,8,0,False,6,0,53,323,Kieran,Dowell
5730,323,62,5,0,False,7,0,53,323,Kieran,Dowell
5731,323,78,4,0,True,8,0,52,323,Kieran,Dowell
5732,323,84,6,0,False,9,0,52,323,Kieran,Dowell
5733,323,97,10,2,True,10,68,52,323,Kieran,Dowell
5734,323,102,3,2,False,11,73,52,323,Kieran,Dowell
5735,323,117,16,0,True,12,0,52,323,Kieran,Dowell
5736,323,130,20,1,True,13,8,52,323,Kieran,Dowell
5737,323,138,14,0,False,14,0,52,323,Kieran,Dowell
5738,323,147,17,1,False,15,18,52,323,Kieran,Dowell
5739,323,160,13,0,True,16,0,51,323,Kieran,Dowell
5740,323,167,2,1,True,17,15,51,323,Kieran,Dowell
5741,323,187,1,2,True,19,65,51,323,Kieran,Dowell
5742,324,7,11,0,True,1,0,45,324,Christoph,Zimmermann
5743,324,16,12,0,False,2,0,45,324,Christoph,Zimmermann
5744,324,26,9,0,True,3,0,45,324,Christoph,Zimmermann
5745,324,31,1,0,False,4,0,44,324,Christoph,Zimmermann
5746,324,47,18,0,True,5,0,44,324,Christoph,Zimmermann
5747,324,55,8,0,False,6,0,44,324,Christoph,Zimmermann
5748,324,62,5,0,False,7,0,44,324,Christoph,Zimmermann
5749,324,78,4,0,True,8,0,44,324,Christoph,Zimmermann
5750,324,84,6,0,False,9,0,44,324,Christoph,Zimmermann
5751,324,97,10,0,True,10,0,44,324,Christoph,Zimmermann
5752,324,102,3,0,False,11,0,44,324,Christoph,Zimmermann
5753,324,117,16,0,True,12,0,44,324,Christoph,Zimmermann
5754,324,130,20,0,True,13,0,44,324,Christoph,Zimmermann
5755,324,138,14,0,False,14,0,44,324,Christoph,Zimmermann
5756,324,147,17,0,False,15,0,44,324,Christoph,Zimmermann
5757,324,160,13,0,True,16,0,44,324,Christoph,Zimmermann
5758,324,167,2,0,True,17,0,44,324,Christoph,Zimmermann
5759,324,187,1,0,True,19,0,44,324,Christoph,Zimmermann
5760,325,7,11,1,True,1,85,55,325,Todd,Cantwell
5761,325,16,12,2,False,2,90,55,325,Todd,Cantwell
5762,325,26,9,1,True,3,90,55,325,Todd,Cantwell
5763,325,31,1,1,False,4,28,55,325,Todd,Cantwell
5764,325,47,18,1,True,5,20,54,325,Todd,Cantwell
5765,325,55,8,0,False,6,0,54,325,Todd,Cantwell
5766,325,62,5,0,False,7,0,53,325,Todd,Cantwell
5767,325,78,4,0,True,8,0,53,325,Todd,Cantwell
5768,325,84,6,0,False,9,0,53,325,Todd,Cantwell
5769,325,97,10,0,True,10,0,53,325,Todd,Cantwell
5770,325,102,3,0,False,11,0,53,325,Todd,Cantwell
5771,325,117,16,1,True,12,45,53,325,Todd,Cantwell
5772,325,130,20,0,True,13,0,53,325,Todd,Cantwell
5773,325,138,14,0,False,14,0,53,325,Todd,Cantwell
5774,325,147,17,0,False,15,0,53,325,Todd,Cantwell
5775,325,160,13,1,True,16,20,53,325,Todd,Cantwell
5776,325,167,2,2,True,17,60,53,325,Todd,Cantwell
5777,325,187,1,0,True,19,0,53,325,Todd,Cantwell
5778,326,7,11,1,True,1,90,45,326,Max,Aarons
5779,326,16,12,0,False,2,90,45,326,Max,Aarons
5780,326,26,9,3,True,3,90,45,326,Max,Aarons
5781,326,31,1,1,False,4,90,45,326,Max,Aarons
5782,326,47,18,1,True,5,90,45,326,Max,Aarons
5783,326,55,8,1,False,6,90,44,326,Max,Aarons
5784,326,62,5,5,False,7,90,44,326,Max,Aarons
5785,326,78,4,6,True,8,90,44,326,Max,Aarons
5786,326,84,6,-3,False,9,90,44,326,Max,Aarons
5787,326,97,10,1,True,10,90,44,326,Max,Aarons
5788,326,102,3,1,False,11,90,43,326,Max,Aarons
5789,326,117,16,5,True,12,90,43,326,Max,Aarons
5790,326,130,20,6,True,13,90,43,326,Max,Aarons
5791,326,138,14,2,False,14,90,43,326,Max,Aarons
5792,326,147,17,1,False,15,90,43,326,Max,Aarons
5793,326,160,13,2,True,16,90,43,326,Max,Aarons
5794,326,167,2,0,True,17,90,43,326,Max,Aarons
5795,326,187,1,0,True,19,90,43,326,Max,Aarons
5796,327,7,11,0,True,1,0,45,327,Jacob,Sørensen
5797,327,16,12,0,False,2,0,45,327,Jacob,Sørensen
5798,327,26,9,0,True,3,0,45,327,Jacob,Sørensen
5799,327,31,1,0,False,4,0,44,327,Jacob,Sørensen
5800,327,47,18,0,True,5,0,44,327,Jacob,Sørensen
5801,327,55,8,0,False,6,0,44,327,Jacob,Sørensen
5802,327,62,5,0,False,7,0,44,327,Jacob,Sørensen
5803,327,78,4,0,True,8,0,43,327,Jacob,Sørensen
5804,327,84,6,0,False,9,0,43,327,Jacob,Sørensen
5805,327,97,10,0,True,10,0,43,327,Jacob,Sørensen
5806,327,102,3,0,False,11,0,43,327,Jacob,Sørensen
5807,327,117,16,0,True,12,0,43,327,Jacob,Sørensen
5808,327,130,20,0,True,13,0,43,327,Jacob,Sørensen
5809,327,138,14,0,False,14,0,43,327,Jacob,Sørensen
5810,327,147,17,1,False,15,9,43,327,Jacob,Sørensen
5811,327,160,13,2,True,16,69,43,327,Jacob,Sørensen
5812,327,167,2,1,True,17,90,43,327,Jacob,Sørensen
5813,327,187,1,0,True,19,0,43,327,Jacob,Sørensen
5814,328,7,11,0,True,1,0,50,328,Przemyslaw,Placheta
5815,328,16,12,0,False,2,0,50,328,Przemyslaw,Placheta
5816,328,26,9,0,True,3,0,49,328,Przemyslaw,Placheta
5817,328,31,1,0,False,4,0,49,328,Przemyslaw,Placheta
5818,328,47,18,0,True,5,0,49,328,Przemyslaw,Placheta
5819,328,55,8,0,False,6,0,49,328,Przemyslaw,Placheta
5820,328,62,5,0,False,7,0,49,328,Przemyslaw,Placheta
5821,328,78,4,0,True,8,0,49,328,Przemyslaw,Placheta
5822,328,84,6,0,False,9,0,48,328,Przemyslaw,Placheta
5823,328,97,10,1,True,10,2,48,328,Przemyslaw,Placheta
5824,328,102,3,0,False,11,0,48,328,Przemyslaw,Placheta
5825,328,117,16,0,True,12,0,48,328,Przemyslaw,Placheta
5826,328,130,20,0,True,13,0,47,328,Przemyslaw,Placheta
5827,328,138,14,0,False,14,0,47,328,Przemyslaw,Placheta
5828,328,147,17,0,False,15,0,47,328,Przemyslaw,Placheta
5829,328,160,13,3,True,16,69,47,328,Przemyslaw,Placheta
5830,328,167,2,2,True,17,74,47,328,Przemyslaw,Placheta
5831,328,187,1,1,True,19,74,47,328,Przemyslaw,Placheta
5832,329,7,11,1,True,1,13,50,329,Adam,Idah
5833,329,16,12,0,False,2,0,50,329,Adam,Idah
5834,329,26,9,1,True,3,11,50,329,Adam,Idah
5835,329,31,1,1,False,4,10,50,329,Adam,Idah
5836,329,47,18,1,True,5,2,50,329,Adam,Idah
5837,329,55,8,0,False,6,0,50,329,Adam,Idah
5838,329,62,5,1,False,7,1,50,329,Adam,Idah
5839,329,78,4,1,True,8,1,49,329,Adam,Idah
5840,329,84,6,0,False,9,0,49,329,Adam,Idah
5841,329,97,10,1,True,10,13,49,329,Adam,Idah
5842,329,102,3,1,False,11,1,49,329,Adam,Idah
5843,329,117,16,0,True,12,0,49,329,Adam,Idah
5844,329,130,20,0,True,13,0,49,329,Adam,Idah
5845,329,138,14,1,False,14,23,49,329,Adam,Idah
5846,329,147,17,2,False,15,68,49,329,Adam,Idah
5847,329,160,13,0,True,16,0,49,329,Adam,Idah
5848,329,167,2,1,True,17,29,49,329,Adam,Idah
5849,329,187,1,1,True,19,18,49,329,Adam,Idah
5850,330,7,11,0,True,1,0,50,330,Josh,Martin
5851,330,16,12,0,False,2,0,50,330,Josh,Martin
5852,330,26,9,0,True,3,0,50,330,Josh,Martin
5853,330,31,1,0,False,4,0,50,330,Josh,Martin
5854,330,47,18,0,True,5,0,50,330,Josh,Martin
5855,330,55,8,0,False,6,0,50,330,Josh,Martin
5856,330,62,5,0,False,7,0,50,330,Josh,Martin
5857,330,78,4,0,True,8,0,50,330,Josh,Martin
5858,330,84,6,0,False,9,0,50,330,Josh,Martin
5859,330,97,10,0,True,10,0,50,330,Josh,Martin
