,name,element_type,Round,Squad,Opponent,total_points_y,Min_last_5,Gls_last_5,Ast_last_5,PK_last_5,PKatt_last_5,Sh_last_5,SoT_last_5,CrdY_last_5,CrdR_last_5,Touches_last_5,Press_last_5,Tkl_last_5,Int_last_5,Blocks_last_5,xG_last_5,npxG_last_5,xA_last_5,SCA_last_5,GCA_last_5,Cmp_last_5,Att_last_5,Cmp%_last_5,PrgDist_last_5,Carries_last_5,PrgDist.1_last_5,Succ_last_5,Att.1_last_5,Min_total,Gls_total,Ast_total,PK_total,PKatt_total,Sh_total,SoT_total,CrdY_total,CrdR_total,Touches_total,Press_total,Tkl_total,Int_total,Blocks_total,xG_total,npxG_total,xA_total,SCA_total,GCA_total,Cmp_total,Att_total,Cmp%_total,PrgDist_total,Carries_total,PrgDist.1_total,Succ_total,Att.1_total,deep_over_5_opp,deep_allowed_over_5_opp,missed_over_5_opp,npxG_over_5_opp,npxGA_over_5_opp,ppda_att_over_5_opp,ppda_def_over_5_opp,ppda_allowed_att_over_5_opp,ppda_allowed_def_over_5_opp,deep_over_5,deep_allowed_over_5,missed_over_5,npxG_over_5,npxGA_over_5,ppda_att_over_5,ppda_def_over_5
753,Callum Robinson,F,12,West Brom,Newcastle Utd,1,44.6,0.0,0.0,0.0,0.0,1.4,0.2,0.0,0.0,20.2,5.2,0.2,0.0,0.2,0.03999999999999985,0.039999999999999314,0.060000000000000206,1.8,0.0,10.2,14.4,73.87999999999988,20.8,16.6,39.8,1.0,1.8,223.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,101.0,26.0,1.0,0.0,1.0,0.20000000000000112,0.200000000000002,0.29999999999999927,9.0,0.0,51.0,72.0,369.40000000000066,104.0,83.0,199.0,5.0,9.0,3.4,7.2,1.2,0.9194604,1.0262381999999988,342.4,18.6,190.0,21.4,4.8,10.6,1.8,0.8008713999999999,2.0427819999999994,243.0,23.8
754,Callum Robinson,F,13,West Brom,Manchester City,0,46.6,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,23.6,4.4,0.2,0.0,0.4,0.019999999999999844,0.019999999999999313,0.08000000000000021,2.0,0.0,13.6,18.0,78.63999999999989,27.4,18.4,38.4,1.0,1.8,233.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,118.0,22.0,1.0,0.0,2.0,0.10000000000000112,0.100000000000002,0.39999999999999925,10.0,0.0,68.0,90.0,393.20000000000067,137.0,92.0,192.0,5.0,9.0,12.6,2.2,0.6,2.0593839999999997,0.4540645999999988,188.0,20.8,382.4,17.0,5.0,10.8,1.8,0.8189724,1.8991205999999994,251.6,20.4
755,Callum Robinson,F,14,West Brom,Aston Villa,1,33.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,16.0,3.2,0.0,0.0,0.2,0.0,0.0,0.020000000000000205,0.8,0.0,10.2,12.6,66.03999999999988,17.0,11.4,27.8,0.4,1.0,167.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.0,16.0,0.0,0.0,1.0,1.1102230246251565e-15,1.9984014443252818e-15,0.09999999999999926,4.0,0.0,51.0,63.0,330.20000000000067,85.0,57.0,139.0,2.0,5.0,8.6,4.4,0.4,2.0777844,0.5823800399999997,161.0,20.4,202.4,21.4,3.8,13.2,1.8,0.7011506000000001,2.042180599999999,262.0,19.0
756,Callum Robinson,F,15,West Brom,Liverpool,2,29.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,13.8,3.4,0.0,0.0,0.2,0.0,0.0,0.020000000000000205,0.8,0.0,8.8,11.0,68.25999999999988,11.4,9.2,26.2,0.4,0.8,146.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,69.0,17.0,0.0,0.0,1.0,1.1102230246251565e-15,1.9984014443252818e-15,0.09999999999999926,4.0,0.0,44.0,55.0,341.30000000000064,57.0,46.0,131.0,2.0,4.0,9.4,2.6,0.6,1.4051519999999997,0.9746283999999988,170.8,18.8,393.8,19.6,3.6,11.6,2.2,0.62119024,2.080112599999999,251.6,16.8
757,Callum Robinson,F,16,West Brom,Leeds United,2,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,3.4,0.0,0.4,0.2,0.0,0.0,0.04000000000000021,0.8,0.0,9.4,12.8,66.67999999999988,22.4,9.2,19.6,0.2,0.4,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,17.0,0.0,2.0,1.0,1.1102230246251565e-15,1.9984014443252818e-15,0.19999999999999926,4.0,0.0,47.0,64.0,333.40000000000066,112.0,46.0,98.0,1.0,2.0,8.4,8.2,2.6,1.5581111999999995,2.737271999999999,150.2,19.8,284.2,20.0,2.6,13.0,2.4,0.42587124000000004,1.6979945999999995,277.6,14.6
962,Callum Wilson,F,13,Newcastle Utd,Leeds United,5,86.6,0.6,0.2,0.2,0.2,1.0,0.4,0.4,0.0,28.0,13.2,0.8,0.0,1.2,0.41999999999999993,0.25999999999999973,0.18000000000000033,2.8,1.0,11.6,16.4,68.25999999999985,32.8,17.4,60.4,0.6,0.8,433.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,0.0,140.0,66.0,4.0,0.0,6.0,2.100000000000001,1.300000000000003,0.9,14.0,5.0,58.0,82.0,341.30000000000086,164.0,87.0,302.0,3.0,4.0,8.8,6.8,1.8,1.5511657999999997,1.996915599999999,173.6,28.2,319.8,20.0,3.0,8.8,2.0,0.8343484,1.372902199999999,310.4,19.4
963,Callum Wilson,F,14,Newcastle Utd,Fulham,9,86.6,0.6,0.4,0.2,0.2,1.4,0.6,0.4,0.0,28.4,16.2,0.6,0.0,1.4,0.47999999999999987,0.31999999999999973,0.1600000000000003,3.0,1.0,11.6,16.4,68.25999999999985,39.4,18.2,68.4,1.4,1.8,433.0,3.0,2.0,1.0,1.0,7.0,3.0,2.0,0.0,142.0,81.0,3.0,0.0,7.0,2.400000000000001,1.6000000000000028,0.8,15.0,5.0,58.0,82.0,341.30000000000086,197.0,91.0,342.0,7.0,9.0,5.2,9.2,1.4,1.0804288000000006,1.5113571999999995,362.0,20.6,180.8,23.2,4.2,8.8,1.8,0.9004385999999999,1.397026599999999,298.6,19.2
874,Cengiz Ünder,M,14,Leicester City,Tottenham,0,27.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,0.0,16.4,3.4,0.4,0.6,0.6,0.019999999999999806,0.019999999999999452,0.02000000000000026,1.2,0.0,8.8,11.8,46.41999999999983,51.2,13.0,45.8,1.2,1.6,135.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,82.0,17.0,2.0,3.0,3.0,0.1000000000000007,0.10000000000000203,0.09999999999999953,6.0,0.0,44.0,59.0,232.10000000000056,256.0,65.0,229.0,6.0,8.0,2.2,10.4,0.6,0.8605361999999998,1.259096199999999,314.2,17.4,178.6,23.2,7.8,5.4,1.6,1.4269699999999994,1.5291491999999993,214.0,22.4
840,Charlie Taylor,D,12,Burnley,Arsenal,6,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.8,6.6,2.0,0.6,2.8,0.0,0.0,1.887379141862766e-16,0.8,0.0,32.6,45.6,70.33999999999983,211.8,28.6,98.4,0.6,1.4,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.0,33.0,10.0,3.0,14.0,3.3306690738754696e-16,2.1094237467877974e-15,-7.771561172376096e-16,4.0,0.0,163.0,228.0,351.7000000000005,1059.0,143.0,492.0,3.0,7.0,8.0,8.8,1.4,0.8103534000000001,1.3477743999999996,235.8,24.0,274.6,19.4,4.4,11.4,1.2,0.8092098000000002,1.8539659999999993,330.8,19.8
841,Charlie Taylor,D,13,Burnley,Aston Villa,6,90.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,53.2,6.0,1.6,0.8,2.4,0.0,0.0,1.887379141862766e-16,1.2,0.0,32.6,43.4,74.35999999999981,228.4,27.4,91.4,0.6,1.4,450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,266.0,30.0,8.0,4.0,12.0,3.3306690738754696e-16,2.1094237467877974e-15,-7.771561172376096e-16,6.0,0.0,163.0,217.0,371.80000000000047,1142.0,137.0,457.0,3.0,7.0,8.0,2.8,0.8,1.5143844000000004,0.7126388399999997,163.2,18.2,222.8,22.0,4.2,10.0,1.2,0.8071706000000001,1.8982059999999994,311.2,22.0
842,Charlie Taylor,D,14,Burnley,Wolves,5,90.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,51.2,7.4,2.0,1.2,2.6,0.0,0.0,1.887379141862766e-16,0.8,0.0,30.4,41.8,71.95999999999982,207.8,26.8,82.6,0.8,1.4,450.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,256.0,37.0,10.0,6.0,13.0,3.3306690738754696e-16,2.1094237467877974e-15,-7.771561172376096e-16,4.0,0.0,152.0,209.0,359.80000000000047,1039.0,134.0,413.0,4.0,7.0,4.4,8.4,1.6,1.151765199999999,1.1733623999999996,287.6,19.0,216.2,23.4,4.0,9.4,1.4,0.6974146000000001,1.7807549999999992,310.8,21.2
843,Charlie Taylor,D,15,Burnley,Leeds United,2,90.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,48.0,8.6,2.4,1.0,2.6,0.0,0.0,0.060000000000000185,0.8,0.2,25.8,37.6,68.15999999999983,195.8,24.2,101.2,0.4,0.8,450.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,240.0,43.0,12.0,5.0,13.0,3.3306690738754696e-16,2.1094237467877974e-15,0.2999999999999992,4.0,1.0,129.0,188.0,340.8000000000005,979.0,121.0,506.0,2.0,4.0,9.6,7.4,2.6,1.9064511999999998,2.686547999999999,162.6,23.4,293.8,19.4,5.2,8.0,0.6,0.9226212,1.602804999999999,273.8,22.8
8,Che Adams,F,11,Southampton,Brighton,2,89.6,0.4,0.2,0.0,0.0,1.8,1.0,0.0,0.0,35.4,12.0,1.0,0.4,0.4,0.11999999999999991,0.11999999999999991,0.2799999999999999,2.0,0.4,19.0,24.6,77.18000000000002,75.0,24.6,61.4,0.8,1.6,448.0,2.0,1.0,0.0,0.0,9.0,5.0,0.0,0.0,177.0,60.0,5.0,2.0,2.0,0.6000000000000001,0.6000000000000001,1.4000000000000001,10.0,2.0,95.0,123.0,385.9,375.0,123.0,307.0,4.0,8.0,6.8,3.2,1.0,0.9493490000000003,0.7760013999999998,236.4,20.0,260.4,21.0,4.4,5.0,1.4,0.8615901999999995,1.240065399999999,243.6,25.4
9,Che Adams,F,12,Southampton,Sheffield Utd,8,90.0,0.2,0.2,0.0,0.0,1.4,0.6,0.0,0.0,34.8,14.6,1.4,0.4,0.4,0.05999999999999991,0.05999999999999991,0.2799999999999999,2.0,0.2,17.6,24.2,72.56000000000002,77.2,22.0,51.4,0.8,1.4,450.0,1.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,174.0,73.0,7.0,2.0,2.0,0.3000000000000001,0.3000000000000001,1.4000000000000001,10.0,1.0,88.0,121.0,362.79999999999995,386.0,110.0,257.0,4.0,7.0,5.8,8.8,1.8,1.1560135999999999,1.9987379999999988,343.0,18.4,176.0,15.6,4.2,5.6,1.6,0.8306559999999996,1.437172599999999,214.6,26.8
10,Che Adams,F,13,Southampton,Arsenal,5,88.6,0.4,0.2,0.0,0.0,1.8,0.8,0.0,0.0,36.0,12.4,1.2,0.4,0.2,0.07999999999999992,0.07999999999999992,0.3999999999999999,2.6,0.2,18.0,25.0,71.56000000000002,91.2,22.6,43.4,0.8,1.0,443.0,2.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,180.0,62.0,6.0,2.0,1.0,0.40000000000000013,0.40000000000000013,2.0,13.0,1.0,90.0,125.0,357.79999999999995,456.0,113.0,217.0,4.0,5.0,8.8,7.4,1.6,1.1336968000000003,1.4320267999999996,202.2,21.8,274.0,20.0,5.2,4.8,1.0,1.0859359999999996,1.143519599999999,200.6,26.0
11,Che Adams,F,14,Southampton,Manchester City,2,88.6,0.2,0.4,0.0,0.0,1.4,0.4,0.0,0.0,33.4,12.0,1.2,0.4,0.2,0.03999999999999991,0.03999999999999991,0.47999999999999987,2.8,0.4,16.2,23.2,69.52000000000001,85.4,22.4,42.6,0.8,1.0,443.0,1.0,2.0,0.0,0.0,7.0,2.0,0.0,0.0,167.0,60.0,6.0,2.0,1.0,0.20000000000000012,0.20000000000000012,2.4,14.0,2.0,81.0,116.0,347.5999999999999,427.0,112.0,213.0,4.0,5.0,12.4,3.2,0.2,1.957932,0.4192305999999989,218.0,20.6,391.4,18.6,6.6,6.0,1.2,1.1113623999999995,1.240619999999999,202.2,23.4
12,Che Adams,F,15,Southampton,Fulham,2,86.8,0.2,0.2,0.0,0.0,1.4,0.4,0.0,0.0,31.6,15.4,1.2,0.2,0.4,0.11999999999999991,0.11999999999999991,0.2399999999999999,2.0,0.2,14.6,21.2,68.32000000000001,71.2,21.2,35.2,0.8,1.2,434.0,1.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,158.0,77.0,6.0,1.0,2.0,0.6000000000000002,0.6000000000000002,1.2,10.0,1.0,73.0,106.0,341.5999999999999,356.0,106.0,176.0,4.0,6.0,4.2,8.6,1.0,1.0798968000000007,1.1624139999999994,359.0,18.4,178.8,22.8,6.0,6.6,1.2,1.0130567999999998,1.156859999999999,223.2,25.2
13,Che Adams,F,16,Southampton,West Ham,1,86.8,0.2,0.2,0.0,0.0,1.2,0.4,0.0,0.0,30.0,15.2,1.4,0.2,0.6,0.11999999999999991,0.11999999999999991,0.2199999999999999,1.8,0.2,12.2,19.4,63.14000000000001,62.0,18.2,34.2,0.6,1.0,434.0,1.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,150.0,76.0,7.0,1.0,3.0,0.6000000000000002,0.6000000000000002,1.0999999999999999,9.0,1.0,61.0,97.0,315.69999999999993,310.0,91.0,171.0,3.0,5.0,6.0,6.4,2.0,1.2862271999999992,1.5201031999999997,312.8,17.8,209.0,20.4,6.0,6.0,0.6,0.9372419999999998,0.818136999999999,197.4,26.8
466,Cheikhou Kouyaté,M,11,Crystal Palace,West Brom,2,90.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,56.6,8.6,1.8,0.2,1.0,0.05999999999999972,0.059999999999999235,0.020000000000000073,1.4,0.2,38.8,47.6,79.91999999999986,237.0,29.6,68.0,0.4,0.4,450.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,283.0,43.0,9.0,1.0,5.0,0.30000000000000104,0.30000000000000127,0.09999999999999948,7.0,1.0,194.0,238.0,399.6000000000003,1185.0,148.0,340.0,2.0,2.0,4.2,8.6,1.0,0.7465553999999999,1.8148313999999992,246.0,24.2,221.0,22.0,8.0,6.6,1.4,1.3466300000000009,1.2564325999999988,263.8,14.2
467,Cheikhou Kouyaté,M,12,Crystal Palace,Tottenham,2,90.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,61.8,9.4,2.0,0.2,1.4,0.05999999999999972,0.059999999999999235,0.020000000000000073,1.4,0.2,43.6,52.8,80.35999999999986,267.8,34.8,65.4,0.4,0.4,450.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,309.0,47.0,10.0,1.0,7.0,0.30000000000000104,0.30000000000000127,0.09999999999999948,7.0,1.0,218.0,264.0,401.8000000000003,1339.0,174.0,327.0,2.0,2.0,2.8,7.4,0.2,0.8920961999999999,0.8714059999999989,285.6,19.4,204.8,21.8,9.0,6.4,1.4,1.1218440000000007,1.1593633999999988,260.6,16.2
468,Cheikhou Kouyaté,M,13,Crystal Palace,West Ham,2,90.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,57.2,10.4,2.0,1.4,1.8,0.05999999999999972,0.059999999999999235,0.020000000000000073,1.2,0.2,39.2,48.4,79.49999999999986,233.8,32.0,49.4,0.2,0.2,450.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,286.0,52.0,10.0,7.0,9.0,0.30000000000000104,0.30000000000000127,0.09999999999999948,6.0,1.0,196.0,242.0,397.50000000000034,1169.0,160.0,247.0,1.0,1.0,6.0,6.8,1.0,1.685426599999999,1.2004259999999998,298.8,19.2,204.2,15.0,10.2,5.6,1.2,1.3301766000000008,1.171157399999999,256.6,17.4
469,Cheikhou Kouyaté,M,14,Crystal Palace,Liverpool,2,90.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,60.6,12.4,2.6,1.6,1.4,0.05999999999999972,0.059999999999999235,0.020000000000000073,0.8,0.0,42.2,52.0,81.11999999999986,218.8,34.2,51.0,0.0,0.0,450.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,303.0,62.0,13.0,8.0,7.0,0.30000000000000104,0.30000000000000127,0.09999999999999948,4.0,0.0,211.0,260.0,405.6000000000003,1094.0,171.0,255.0,0.0,0.0,9.4,3.4,0.6,1.5858379999999999,1.2735587999999989,178.2,19.0,374.2,19.6,9.4,5.0,1.2,1.2880546000000008,1.0914685999999987,237.4,18.8
471,Cheikhou Kouyaté,M,16,Crystal Palace,Leicester City,2,84.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,11.0,1.8,1.6,1.8,0.0,0.0,7.216449660063518e-17,0.0,0.0,35.8,44.0,80.55999999999986,221.4,30.0,48.6,0.0,0.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,55.0,9.0,8.0,9.0,1.0269562977782698e-15,1.2490009027033011e-15,-5.273559366969494e-16,0.0,0.0,179.0,220.0,402.80000000000035,1107.0,150.0,243.0,0.0,0.0,7.2,4.4,1.0,1.1797787999999994,1.1254875999999991,220.8,23.4,292.4,22.8,8.8,6.4,2.6,1.1920948000000007,1.975156599999999,272.2,20.8
119,Chris Basham,D,11,Sheffield Utd,Leicester City,1,87.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,51.2,11.6,2.8,1.0,2.0,0.04000000000000019,0.03999999999999983,0.01999999999999984,0.6,0.0,31.6,39.2,80.09999999999982,165.8,27.8,101.8,0.6,1.0,435.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,256.0,58.0,14.0,5.0,10.0,0.20000000000000065,0.20000000000000065,0.09999999999999959,3.0,0.0,158.0,196.0,400.4999999999999,829.0,139.0,509.0,3.0,5.0,5.0,6.8,1.2,1.3691695999999998,1.6230979999999993,309.6,17.8,260.8,21.6,6.8,9.2,1.8,1.2252063999999998,2.201229999999999,348.4,18.2
120,Chris Basham,D,12,Sheffield Utd,Southampton,1,87.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,48.0,12.0,2.8,1.2,1.8,0.020000000000000184,0.01999999999999983,0.03999999999999984,0.6,0.0,30.0,36.2,82.39999999999982,152.6,28.0,108.4,0.6,1.0,435.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,240.0,60.0,14.0,6.0,9.0,0.10000000000000064,0.10000000000000064,0.1999999999999996,3.0,0.0,150.0,181.0,411.9999999999999,763.0,140.0,542.0,3.0,5.0,4.2,5.6,1.6,0.8306559999999996,1.437172599999999,214.6,26.8,274.4,24.0,5.8,8.8,1.8,1.1560135999999999,1.9987379999999988,343.0,18.4
121,Chris Basham,D,13,Sheffield Utd,Manchester Utd,1,82.8,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,43.2,12.0,2.4,1.4,1.6,0.020000000000000184,0.01999999999999983,0.03999999999999984,0.6,0.0,25.6,32.0,78.03999999999982,145.2,24.8,86.8,0.8,1.0,414.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,216.0,60.0,12.0,7.0,8.0,0.10000000000000064,0.10000000000000064,0.1999999999999996,3.0,0.0,128.0,160.0,390.1999999999999,726.0,124.0,434.0,4.0,5.0,9.2,5.6,1.0,1.6619293999999993,1.1974157999999986,253.4,21.8,335.4,25.6,5.4,8.4,2.2,1.0623277999999998,2.075397999999999,327.2,19.2
122,Chris Basham,D,14,Sheffield Utd,Brighton,1,82.8,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,43.0,12.6,2.4,1.6,1.2,0.08000000000000018,0.07999999999999982,0.03999999999999984,0.8,0.0,27.0,32.4,81.23999999999981,157.4,25.8,100.4,0.8,1.0,414.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,215.0,63.0,12.0,8.0,6.0,0.40000000000000063,0.40000000000000063,0.1999999999999996,4.0,0.0,135.0,162.0,406.1999999999999,787.0,129.0,502.0,4.0,5.0,5.0,5.6,1.4,0.9623960000000004,1.0562117999999998,233.8,23.4,230.0,21.6,6.4,6.8,2.0,1.1605843999999998,1.8574879999999987,295.6,21.8
123,Chris Basham,D,15,Sheffield Utd,Everton,2,85.8,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,39.6,13.0,2.2,1.8,0.8,0.08000000000000018,0.07999999999999982,0.03999999999999984,0.6,0.0,22.6,27.8,78.43999999999981,123.4,21.6,92.6,0.8,1.0,429.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,198.0,65.0,11.0,9.0,4.0,0.40000000000000063,0.40000000000000063,0.1999999999999996,3.0,0.0,113.0,139.0,392.1999999999999,617.0,108.0,463.0,4.0,5.0,4.4,8.2,0.6,1.2421424000000005,1.2359335999999992,311.2,18.0,221.8,25.0,5.8,7.6,2.0,1.2295355999999997,2.014841999999999,302.4,20.8
966,Chris Wood,F,12,Burnley,Arsenal,2,83.6,0.2,0.0,0.0,0.0,1.4,1.2,0.0,0.0,25.0,8.6,0.4,0.0,0.8,0.3599999999999999,0.35999999999999976,0.020000000000000316,0.4,0.0,12.4,18.4,66.29999999999987,28.0,11.8,14.0,0.2,0.4,418.0,1.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,125.0,43.0,2.0,0.0,4.0,1.8000000000000012,1.800000000000003,0.10000000000000003,2.0,0.0,62.0,92.0,331.5000000000009,140.0,59.0,70.0,1.0,2.0,8.0,8.8,1.4,0.8103534000000001,1.3477743999999996,235.8,24.0,274.6,19.4,4.4,11.4,1.2,0.8092098000000002,1.8539659999999993,330.8,19.8
967,Chris Wood,F,13,Burnley,Aston Villa,2,79.4,0.2,0.0,0.0,0.0,1.6,1.2,0.0,0.0,26.4,8.2,0.6,0.2,0.8,0.39999999999999986,0.3999999999999998,0.020000000000000316,0.6,0.0,12.6,18.4,67.63999999999986,25.4,12.6,15.2,0.2,0.6,397.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,132.0,41.0,3.0,1.0,4.0,2.0000000000000013,2.000000000000003,0.10000000000000003,3.0,0.0,63.0,92.0,338.2000000000009,127.0,63.0,76.0,1.0,3.0,8.0,2.8,0.8,1.5143844000000004,0.7126388399999997,163.2,18.2,222.8,22.0,4.2,10.0,1.2,0.8071706000000001,1.8982059999999994,311.2,22.0
968,Chris Wood,F,14,Burnley,Wolves,9,79.2,0.2,0.0,0.0,0.0,1.6,1.2,0.0,0.0,25.4,6.2,0.2,0.2,0.8,0.43999999999999984,0.4399999999999998,0.04000000000000032,0.8,0.0,11.6,17.2,65.41999999999987,25.0,12.0,15.2,0.2,0.6,396.0,1.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,127.0,31.0,1.0,1.0,4.0,2.2000000000000015,2.2000000000000033,0.20000000000000004,4.0,0.0,58.0,86.0,327.10000000000093,125.0,60.0,76.0,1.0,3.0,4.4,8.4,1.6,1.151765199999999,1.1733623999999996,287.6,19.0,216.2,23.4,4.0,9.4,1.4,0.6974146000000001,1.7807549999999992,310.8,21.2
969,Chris Wood,F,15,Burnley,Leeds United,2,79.2,0.2,0.0,0.0,0.0,1.6,1.0,0.0,0.0,25.2,7.2,0.2,0.2,1.0,0.39999999999999986,0.3999999999999998,0.020000000000000316,1.0,0.2,11.2,15.8,68.69999999999986,22.2,12.4,21.4,0.6,1.0,396.0,1.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,126.0,36.0,1.0,1.0,5.0,2.0000000000000018,2.0000000000000036,0.10000000000000003,5.0,1.0,56.0,79.0,343.5000000000009,111.0,62.0,107.0,3.0,5.0,9.6,7.4,2.6,1.9064511999999998,2.686547999999999,162.6,23.4,293.8,19.4,5.2,8.0,0.6,0.9226212,1.602804999999999,273.8,22.8
146,Christian Benteke,F,13,Crystal Palace,West Ham,3,45.0,0.4,0.0,0.0,0.0,2.8,1.4,0.0,0.0,22.6,8.4,0.8,0.2,0.8,0.38000000000000017,0.3799999999999998,0.03999999999999985,2.0,0.0,9.2,13.2,69.69999999999986,36.0,10.2,24.0,0.4,1.0,225.0,2.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,113.0,42.0,4.0,1.0,4.0,1.9000000000000004,1.9000000000000004,0.1999999999999996,10.0,0.0,46.0,66.0,348.4999999999999,180.0,51.0,120.0,2.0,5.0,6.0,6.8,1.0,1.685426599999999,1.2004259999999998,298.8,19.2,204.2,15.0,10.2,5.6,1.2,1.3301766000000008,1.171157399999999,256.6,17.4
148,Christian Benteke,F,16,Crystal Palace,Leicester City,2,72.8,0.6,0.0,0.0,0.0,3.8,1.6,0.4,0.2,31.2,10.2,0.8,0.2,0.6,0.4200000000000001,0.41999999999999976,0.09999999999999984,2.4,0.0,14.2,19.6,74.87999999999985,54.0,13.8,26.8,0.4,0.8,364.0,3.0,0.0,0.0,0.0,19.0,8.0,2.0,1.0,156.0,51.0,4.0,1.0,3.0,2.1000000000000005,2.1000000000000005,0.49999999999999956,12.0,0.0,71.0,98.0,374.39999999999986,270.0,69.0,134.0,2.0,4.0,7.2,4.4,1.0,1.1797787999999994,1.1254875999999991,220.8,23.4,292.4,22.8,8.8,6.4,2.6,1.1920948000000007,1.975156599999999,272.2,20.8
318,Christian Fuchs,D,12,Leicester City,Brighton,5,84.2,0.0,0.0,0.0,0.0,0.6,0.0,0.2,0.0,79.4,9.2,1.6,1.2,1.4,1.7763568394002506e-16,0.0,0.0,0.2,0.0,56.6,70.8,79.39999999999998,428.6,44.8,96.8,0.0,0.4,421.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,397.0,46.0,8.0,6.0,7.0,1.7763568394002505e-15,8.881784197001252e-16,-6.38378239159465e-16,1.0,0.0,283.0,354.0,396.99999999999994,2143.0,224.0,484.0,0.0,2.0,7.8,3.4,1.2,1.0945056000000002,0.8342383999999999,226.2,19.6,243.2,23.4,5.6,6.4,1.4,1.5000151999999995,1.5333585999999992,258.4,19.0
319,Christian Fuchs,D,13,Leicester City,Everton,0,84.2,0.0,0.0,0.0,0.0,0.8,0.0,0.4,0.0,84.6,10.2,1.0,1.4,1.2,1.7763568394002506e-16,0.0,0.0,0.4,0.0,62.6,76.8,81.31999999999998,439.0,49.0,96.6,0.0,0.2,421.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,423.0,51.0,5.0,7.0,6.0,1.7763568394002505e-15,8.881784197001252e-16,-6.38378239159465e-16,2.0,0.0,313.0,384.0,406.5999999999999,2195.0,245.0,483.0,0.0,1.0,7.2,8.0,1.4,1.3322744000000006,1.5110947999999993,287.2,21.6,258.0,26.6,6.8,6.0,1.2,1.3656371999999994,1.3420491999999993,234.2,20.8
